inject newline, token type, column, length, enclosing rule, earliest ancestor rule, earliest ancestor length, prev token type, prev token column, prev token last char index
0, 61, 30, 1, 38, -1, 0, 100, 24, 29
0, 62, 31, 1, 38, -1, 0, 61, 30, 30
0, 58, 32, 1, 83, -1, 0, 62, 31, 31
0, 59, 34, 1, 66, 70, 56, 58, 32, 32
1, 100, 4, 5, 88, 67, 45, 59, 34, 34
0, 65, 9, 1, 87, -1, 0, 100, 4, 8
0, 100, 10, 6, 87, -1, 0, 65, 9, 9
0, 57, 16, 1, 87, -1, 0, 100, 10, 15
0, 100, 17, 6, 88, 84, 30, 57, 16, 16
0, 65, 23, 1, 87, -1, 0, 100, 17, 22
0, 100, 24, 6, 87, -1, 0, 65, 23, 23
0, 57, 30, 1, 87, -1, 0, 100, 24, 29
0, 57, 31, 1, 87, 84, 15, 57, 30, 30
0, 100, 32, 6, 39, 38, 8, 57, 31, 31
0, 61, 38, 1, 38, -1, 0, 100, 32, 37
0, 62, 39, 1, 38, -1, 0, 61, 38, 38
0, 58, 40, 1, 87, -1, 0, 62, 39, 39
0, 100, 41, 5, 88, 87, 5, 58, 40, 40
0, 58, 46, 1, 87, -1, 0, 100, 41, 45
0, 58, 47, 1, 87, -1, 0, 58, 46, 46
0, 63, 48, 1, 70, -1, 0, 58, 47, 47
1, 60, 3, 1, 66, -1, 0, 63, 48, 48
1, 15, 3, 4, 70, -1, 0, 60, 3, 3
0, 59, 8, 1, 66, 70, 55, 15, 3, 6
1, 100, 4, 5, 88, 67, 44, 59, 8, 8
0, 65, 9, 1, 87, -1, 0, 100, 4, 8
0, 100, 10, 6, 87, -1, 0, 65, 9, 9
0, 57, 16, 1, 87, -1, 0, 100, 10, 15
0, 100, 17, 22, 88, 84, 29, 57, 16, 16
0, 57, 39, 1, 87, -1, 0, 100, 17, 38
0, 100, 40, 5, 88, 84, 5, 57, 39, 39
0, 58, 45, 1, 87, -1, 0, 100, 40, 44
0, 58, 46, 1, 87, -1, 0, 58, 45, 45
0, 63, 47, 1, 70, -1, 0, 58, 46, 46
1, 60, 3, 1, 66, -1, 0, 63, 47, 47
1, 60, 8, 1, 66, -1, 0, 60, 3, 3
1, 15, 8, 4, 70, -1, 0, 60, 8, 8
0, 59, 13, 1, 66, 70, 41, 15, 8, 11
1, 100, 12, 5, 88, 67, 17, 59, 13, 13
0, 65, 17, 1, 87, -1, 0, 100, 12, 16
0, 100, 18, 3, 87, -1, 0, 65, 17, 17
0, 57, 21, 1, 87, -1, 0, 100, 18, 20
0, 100, 22, 5, 88, 84, 5, 57, 21, 21
0, 58, 27, 1, 87, -1, 0, 100, 22, 26
0, 63, 28, 1, 70, -1, 0, 58, 27, 27
1, 60, 8, 1, 66, -1, 0, 63, 28, 28
1, 36, 2, 6, 70, 67, 12, 60, 8, 8
0, 43, 9, 4, 88, 87, 4, 36, 2, 7
0, 63, 13, 1, 70, -1, 0, 43, 9, 12
1, 60, 4, 1, 66, -1, 0, 63, 13, 13
1, 35, 1, 6, 5, 19, 1197, 60, 4, 4
0, 42, 8, 12, 4, 4, 12, 35, 1, 6
0, 100, 21, 2, 39, 20, 1177, 42, 8, 19
0, 100, 24, 7, 21, -1, 0, 100, 21, 22
0, 57, 31, 1, 44, 44, 35, 100, 24, 30
0, 100, 32, 6, 39, 45, 33, 57, 31, 31
0, 100, 39, 8, 34, 34, 8, 100, 32, 37
0, 64, 47, 1, 45, -1, 0, 100, 39, 46
0, 100, 49, 6, 39, 47, 16, 64, 47, 47
0, 102, 55, 3, 47, -1, 0, 100, 49, 54
0, 100, 59, 6, 34, 34, 6, 102, 55, 57
0, 58, 65, 1, 44, -1, 0, 100, 59, 64
0, 59, 67, 1, 66, 48, 1131, 58, 65, 65
1, 27, 2, 3, 40, 67, 33, 59, 67, 67
0, 100, 6, 3, 34, 32, 28, 27, 2, 4
0, 66, 10, 1, 33, -1, 0, 100, 6, 8
0, 100, 12, 8, 88, 35, 22, 66, 10, 10
0, 65, 20, 1, 87, -1, 0, 100, 12, 19
0, 100, 21, 7, 87, -1, 0, 65, 20, 20
0, 57, 28, 1, 87, -1, 0, 100, 21, 27
0, 55, 29, 4, 51, 84, 4, 57, 28, 28
0, 58, 33, 1, 87, -1, 0, 55, 29, 32
0, 63, 34, 1, 68, -1, 0, 58, 33, 33
1, 22, 2, 2, 70, 67, 159, 63, 34, 34
0, 57, 5, 1, 83, 83, 36, 22, 2, 3
0, 100, 7, 6, 88, 87, 32, 57, 5, 5
0, 73, 13, 2, 87, -1, 0, 100, 7, 12
0, 56, 15, 4, 51, 87, 4, 73, 13, 14
0, 78, 20, 2, 87, -1, 0, 56, 15, 18
0, 100, 23, 6, 88, 87, 16, 78, 20, 21
0, 65, 29, 1, 87, -1, 0, 100, 23, 28
0, 100, 30, 6, 87, -1, 0, 65, 29, 29
0, 73, 36, 2, 87, -1, 0, 100, 30, 35
0, 51, 38, 1, 51, 87, 1, 73, 36, 37
0, 58, 40, 1, 83, -1, 0, 51, 38, 38
0, 59, 42, 1, 66, 70, 119, 58, 40, 40
1, 44, 3, 5, 70, 67, 110, 59, 42, 42
0, 31, 9, 3, 87, 87, 103, 44, 3, 7
0, 100, 13, 24, 90, 89, 99, 31, 9, 11
0, 57, 37, 1, 100, 93, 75, 100, 13, 36
0, 55, 38, 49, 51, 84, 73, 57, 37, 37
0, 81, 87, 1, 87, -1, 0, 55, 38, 86
1, 100, 14, 8, 88, 87, 8, 81, 87, 87
0, 58, 22, 1, 100, -1, 0, 100, 14, 21
0, 63, 23, 1, 70, -1, 0, 58, 22, 22
1, 60, 2, 1, 66, -1, 0, 63, 23, 23
1, 27, 2, 3, 40, 67, 39, 60, 2, 2
0, 100, 6, 10, 34, 32, 34, 27, 2, 4
0, 66, 17, 1, 33, -1, 0, 100, 6, 15
0, 100, 19, 8, 88, 35, 21, 66, 17, 17
0, 65, 27, 1, 87, -1, 0, 100, 19, 26
0, 100, 28, 7, 87, -1, 0, 65, 27, 27
0, 57, 35, 1, 87, -1, 0, 100, 28, 34
0, 54, 36, 3, 51, 84, 3, 57, 35, 35
0, 58, 39, 1, 87, -1, 0, 54, 36, 38
0, 63, 40, 1, 68, -1, 0, 58, 39, 39
1, 22, 2, 2, 70, 67, 139, 63, 40, 40
0, 57, 5, 1, 83, 83, 27, 22, 2, 3
0, 100, 7, 3, 88, 87, 23, 57, 5, 5
0, 68, 10, 1, 87, -1, 0, 100, 7, 9
0, 51, 11, 1, 51, 87, 1, 68, 10, 10
0, 78, 13, 2, 87, -1, 0, 51, 11, 11
0, 100, 16, 10, 88, 87, 14, 78, 13, 14
0, 68, 27, 1, 87, -1, 0, 100, 16, 25
0, 51, 29, 1, 51, 87, 1, 68, 27, 27
0, 58, 31, 1, 83, -1, 0, 51, 29, 29
0, 59, 33, 1, 66, 70, 108, 58, 31, 31
1, 44, 3, 5, 70, 67, 99, 59, 33, 33
0, 31, 9, 3, 87, 87, 92, 44, 3, 7
0, 100, 13, 24, 90, 89, 88, 31, 9, 11
0, 57, 37, 1, 100, 93, 64, 100, 13, 36
0, 55, 38, 38, 51, 84, 62, 57, 37, 37
0, 81, 76, 1, 87, -1, 0, 55, 38, 75
1, 100, 14, 8, 88, 87, 8, 81, 76, 76
0, 58, 22, 1, 100, -1, 0, 100, 14, 21
0, 63, 23, 1, 70, -1, 0, 58, 22, 22
1, 60, 2, 1, 66, -1, 0, 63, 23, 23
1, 100, 2, 6, 39, 67, 45, 60, 2, 2
0, 100, 9, 8, 34, 32, 37, 100, 2, 7
0, 66, 18, 1, 33, -1, 0, 100, 9, 16
0, 100, 20, 8, 88, 35, 26, 66, 18, 18
0, 65, 28, 1, 87, -1, 0, 100, 20, 27
0, 100, 29, 9, 87, -1, 0, 65, 28, 28
0, 57, 38, 1, 87, -1, 0, 100, 29, 37
0, 51, 39, 1, 51, 84, 6, 57, 38, 38
0, 64, 40, 1, 84, -1, 0, 51, 39, 39
0, 100, 42, 3, 88, 87, 3, 64, 40, 40
0, 58, 45, 1, 87, -1, 0, 100, 42, 44
0, 63, 46, 1, 68, -1, 0, 58, 45, 45
1, 100, 2, 6, 39, 67, 67, 63, 46, 46
0, 100, 9, 10, 34, 32, 59, 100, 2, 7
0, 66, 20, 1, 33, -1, 0, 100, 9, 18
0, 100, 22, 8, 88, 35, 46, 66, 20, 20
0, 65, 30, 1, 87, -1, 0, 100, 22, 29
0, 100, 31, 9, 87, -1, 0, 65, 30, 30
0, 57, 40, 1, 87, -1, 0, 100, 31, 39
0, 100, 41, 3, 88, 84, 26, 57, 40, 40
0, 81, 44, 1, 87, -1, 0, 100, 41, 43
0, 51, 45, 1, 51, 87, 1, 81, 44, 44
0, 64, 46, 1, 84, -1, 0, 51, 45, 45
0, 100, 48, 8, 88, 87, 19, 64, 46, 46
0, 65, 56, 1, 87, -1, 0, 100, 48, 55
0, 100, 57, 6, 87, -1, 0, 65, 56, 56
0, 57, 63, 1, 87, -1, 0, 100, 57, 62
0, 58, 64, 1, 87, -1, 0, 57, 63, 63
0, 82, 65, 1, 87, -1, 0, 58, 64, 64
0, 51, 66, 1, 51, 87, 1, 82, 65, 65
0, 58, 67, 1, 87, -1, 0, 51, 66, 66
0, 63, 68, 1, 68, -1, 0, 58, 67, 67
1, 100, 2, 10, 88, 67, 31, 63, 68, 68
0, 66, 13, 1, 87, -1, 0, 100, 2, 11
0, 100, 15, 10, 88, 87, 17, 66, 13, 13
0, 65, 25, 1, 87, -1, 0, 100, 15, 24
0, 100, 26, 4, 87, -1, 0, 65, 25, 25
0, 57, 30, 1, 87, -1, 0, 100, 26, 29
0, 58, 31, 1, 87, -1, 0, 57, 30, 30
0, 63, 32, 1, 70, -1, 0, 58, 31, 31
1, 100, 2, 6, 39, 67, 51, 63, 32, 32
0, 61, 8, 1, 38, -1, 0, 100, 2, 7
0, 62, 9, 1, 38, -1, 0, 61, 8, 8
0, 100, 11, 9, 34, 32, 41, 62, 9, 9
0, 66, 21, 1, 33, -1, 0, 100, 11, 19
0, 100, 23, 10, 88, 35, 29, 66, 21, 21
0, 65, 33, 1, 87, -1, 0, 100, 23, 32
0, 100, 34, 5, 87, -1, 0, 65, 33, 33
0, 57, 39, 1, 87, -1, 0, 100, 34, 38
0, 55, 40, 11, 51, 84, 11, 57, 39, 39
0, 58, 51, 1, 87, -1, 0, 55, 40, 50
0, 63, 52, 1, 68, -1, 0, 58, 51, 51
1, 22, 2, 2, 70, 67, 154, 63, 52, 52
0, 57, 5, 1, 83, 83, 42, 22, 2, 3
0, 100, 7, 9, 88, 87, 38, 57, 5, 5
0, 73, 16, 2, 87, -1, 0, 100, 7, 15
0, 56, 18, 4, 51, 87, 4, 73, 16, 17
0, 78, 23, 2, 87, -1, 0, 56, 18, 21
0, 100, 26, 9, 88, 87, 19, 78, 23, 24
0, 65, 35, 1, 87, -1, 0, 100, 26, 34
0, 100, 36, 6, 87, -1, 0, 65, 35, 35
0, 73, 42, 2, 87, -1, 0, 100, 36, 41
0, 51, 44, 1, 51, 87, 1, 73, 42, 43
0, 58, 46, 1, 83, -1, 0, 51, 44, 44
0, 59, 48, 1, 66, 70, 108, 58, 46, 46
1, 44, 3, 5, 70, 67, 99, 59, 48, 48
0, 31, 9, 3, 87, 87, 92, 44, 3, 7
0, 100, 13, 24, 90, 89, 88, 31, 9, 11
0, 57, 37, 1, 100, 93, 64, 100, 13, 36
0, 55, 38, 38, 51, 84, 62, 57, 37, 37
0, 81, 76, 1, 87, -1, 0, 55, 38, 75
1, 100, 14, 8, 88, 87, 8, 81, 76, 76
0, 58, 22, 1, 100, -1, 0, 100, 14, 21
0, 63, 23, 1, 70, -1, 0, 58, 22, 22
1, 60, 2, 1, 66, -1, 0, 63, 23, 23
1, 22, 2, 2, 70, 67, 181, 60, 2, 2
0, 57, 5, 1, 83, 83, 37, 22, 2, 3
0, 100, 7, 6, 88, 87, 33, 57, 5, 5
0, 65, 13, 1, 87, -1, 0, 100, 7, 12
0, 100, 14, 6, 87, -1, 0, 65, 13, 13
0, 76, 21, 2, 87, -1, 0, 100, 14, 19
0, 100, 24, 9, 88, 87, 16, 76, 21, 22
0, 65, 33, 1, 87, -1, 0, 100, 24, 32
0, 100, 34, 6, 87, -1, 0, 65, 33, 33
0, 58, 41, 1, 83, -1, 0, 100, 34, 39
0, 59, 43, 1, 66, 70, 140, 58, 41, 41
1, 44, 3, 5, 70, 67, 131, 59, 43, 43
0, 31, 9, 3, 87, 87, 124, 44, 3, 7
0, 100, 13, 24, 90, 89, 120, 31, 9, 11
0, 57, 37, 1, 100, 93, 96, 100, 13, 36
1, 55, 4, 75, 51, 84, 89, 57, 37, 37
0, 81, 79, 1, 87, -1, 0, 55, 4, 78
1, 100, 4, 8, 88, 87, 8, 81, 79, 79
0, 58, 12, 1, 100, -1, 0, 100, 4, 11
0, 63, 13, 1, 70, -1, 0, 58, 12, 12
1, 60, 2, 1, 66, -1, 0, 63, 13, 13
1, 27, 2, 3, 40, 67, 8, 60, 2, 2
0, 100, 6, 1, 34, 32, 3, 27, 2, 4
0, 66, 7, 1, 33, -1, 0, 100, 6, 6
0, 51, 8, 1, 51, 35, 1, 66, 7, 7
0, 63, 9, 1, 68, -1, 0, 51, 8, 8
1, 100, 2, 9, 39, 67, 33, 63, 9, 9
0, 100, 12, 4, 34, 32, 22, 100, 2, 10
0, 66, 17, 1, 33, -1, 0, 100, 12, 15
0, 31, 19, 3, 87, 35, 15, 66, 17, 17
0, 100, 23, 9, 90, 89, 11, 31, 19, 21
0, 57, 32, 1, 100, 93, 2, 100, 23, 31
0, 58, 33, 1, 100, -1, 0, 57, 32, 32
0, 63, 34, 1, 68, -1, 0, 58, 33, 33
1, 21, 2, 3, 70, 67, 89, 63, 34, 34
0, 57, 6, 1, 70, -1, 0, 21, 2, 4
0, 100, 7, 6, 39, 79, 20, 57, 6, 6
0, 100, 14, 1, 34, 34, 1, 100, 7, 12
0, 72, 16, 1, 81, -1, 0, 100, 14, 14
0, 100, 18, 9, 88, 87, 9, 72, 16, 16
0, 58, 27, 1, 70, -1, 0, 100, 18, 26
0, 59, 29, 1, 66, 70, 62, 58, 27, 27
1, 100, 3, 6, 39, 67, 23, 59, 29, 29
0, 100, 10, 1, 34, 32, 15, 100, 3, 8
0, 66, 12, 1, 33, -1, 0, 100, 10, 10
0, 100, 14, 6, 88, 35, 11, 66, 12, 12
0, 61, 20, 1, 87, -1, 0, 100, 14, 19
0, 100, 21, 1, 88, 87, 3, 61, 20, 20
0, 79, 22, 2, 87, -1, 0, 100, 21, 21
0, 62, 24, 1, 87, -1, 0, 79, 22, 23
0, 63, 25, 1, 68, -1, 0, 62, 24, 24
1, 100, 3, 4, 88, 67, 26, 63, 25, 25
0, 65, 7, 1, 87, -1, 0, 100, 3, 6
0, 100, 8, 10, 87, -1, 0, 65, 7, 7
0, 65, 18, 1, 87, -1, 0, 100, 8, 17
0, 100, 19, 3, 87, -1, 0, 65, 18, 18
0, 57, 22, 1, 87, -1, 0, 100, 19, 21
0, 100, 23, 1, 88, 84, 4, 57, 22, 22
0, 64, 24, 1, 84, -1, 0, 100, 23, 23
0, 100, 26, 1, 88, 87, 1, 64, 24, 24
0, 58, 27, 1, 87, -1, 0, 100, 26, 26
0, 63, 28, 1, 70, -1, 0, 58, 27, 27
1, 60, 2, 1, 66, -1, 0, 63, 28, 28
1, 100, 2, 3, 88, 67, 20, 60, 2, 2
0, 57, 5, 1, 87, -1, 0, 100, 2, 4
0, 100, 6, 8, 88, 84, 14, 57, 5, 5
0, 64, 14, 1, 84, -1, 0, 100, 6, 13
0, 100, 16, 4, 88, 87, 4, 64, 14, 14
0, 58, 20, 1, 87, -1, 0, 100, 16, 19
0, 63, 21, 1, 70, -1, 0, 58, 20, 20
1, 36, 2, 6, 70, 67, 12, 63, 21, 21
0, 43, 9, 4, 88, 87, 4, 36, 2, 7
0, 63, 13, 1, 70, -1, 0, 43, 9, 12
1, 60, 1, 1, 66, -1, 0, 63, 13, 13
1, 35, 1, 6, 5, 19, 389, 60, 1, 1
0, 48, 8, 4, 21, 20, 382, 35, 1, 6
0, 100, 13, 6, 21, -1, 0, 48, 8, 11
0, 57, 19, 1, 44, 44, 13, 100, 13, 18
0, 100, 20, 6, 39, 45, 11, 57, 19, 19
0, 100, 27, 4, 34, 34, 4, 100, 20, 25
0, 58, 31, 1, 44, -1, 0, 100, 27, 30
0, 59, 33, 1, 66, 48, 357, 58, 31, 31
1, 22, 2, 2, 70, 67, 154, 59, 33, 33
0, 57, 5, 1, 83, 83, 30, 22, 2, 3
0, 100, 7, 4, 88, 87, 26, 57, 5, 5
0, 65, 11, 1, 87, -1, 0, 100, 7, 10
0, 100, 12, 15, 87, -1, 0, 65, 11, 11
0, 73, 27, 2, 87, -1, 0, 100, 12, 26
0, 56, 29, 4, 51, 87, 4, 73, 27, 28
0, 58, 34, 1, 83, -1, 0, 56, 29, 32
0, 59, 36, 1, 66, 70, 120, 58, 34, 34
1, 22, 3, 2, 70, 67, 100, 59, 36, 36
0, 57, 6, 1, 83, 83, 22, 22, 3, 4
0, 100, 8, 4, 88, 87, 18, 57, 6, 6
0, 65, 12, 1, 87, -1, 0, 100, 8, 11
0, 100, 13, 13, 87, -1, 0, 65, 12, 12
0, 58, 27, 1, 83, -1, 0, 100, 13, 25
0, 59, 29, 1, 66, 70, 74, 58, 27, 27
1, 44, 4, 5, 70, 67, 63, 59, 29, 29
0, 31, 10, 3, 87, 87, 56, 44, 4, 8
0, 100, 14, 24, 90, 89, 52, 31, 10, 12
0, 57, 38, 1, 100, 93, 28, 100, 14, 37
0, 55, 39, 21, 51, 84, 26, 57, 38, 38
0, 81, 60, 1, 87, -1, 0, 55, 39, 59
0, 100, 61, 4, 88, 87, 4, 81, 60, 60
0, 58, 65, 1, 100, -1, 0, 100, 61, 64
0, 63, 66, 1, 70, -1, 0, 58, 65, 65
1, 60, 3, 1, 66, -1, 0, 63, 66, 66
1, 36, 3, 6, 70, 67, 7, 60, 3, 3
0, 63, 9, 1, 70, -1, 0, 36, 3, 8
1, 60, 2, 1, 66, -1, 0, 63, 9, 9
1, 100, 2, 14, 39, 67, 52, 60, 2, 2
0, 100, 17, 3, 34, 32, 36, 100, 2, 15
0, 66, 21, 1, 33, -1, 0, 100, 17, 19
0, 100, 23, 4, 88, 35, 30, 66, 21, 21
0, 65, 27, 1, 87, -1, 0, 100, 23, 26
0, 100, 28, 15, 87, -1, 0, 65, 27, 27
0, 65, 43, 1, 87, -1, 0, 100, 28, 42
0, 100, 44, 3, 87, -1, 0, 65, 43, 43
0, 57, 47, 1, 87, -1, 0, 100, 44, 46
0, 100, 48, 4, 88, 84, 4, 57, 47, 47
0, 58, 52, 1, 87, -1, 0, 100, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 22, 2, 2, 70, 67, 89, 63, 53, 53
0, 57, 5, 1, 83, 83, 13, 22, 2, 3
0, 100, 7, 3, 88, 87, 9, 57, 5, 5
0, 73, 10, 2, 87, -1, 0, 100, 7, 9
0, 56, 12, 4, 51, 87, 4, 73, 10, 11
0, 58, 17, 1, 83, -1, 0, 56, 12, 15
0, 59, 19, 1, 66, 70, 72, 58, 17, 17
1, 44, 3, 5, 70, 67, 63, 59, 19, 19
0, 31, 9, 3, 87, 87, 56, 44, 3, 7
0, 100, 13, 24, 90, 89, 52, 31, 9, 11
0, 57, 37, 1, 100, 93, 28, 100, 13, 36
0, 55, 38, 21, 51, 84, 26, 57, 37, 37
0, 81, 59, 1, 87, -1, 0, 55, 38, 58
0, 100, 60, 4, 88, 87, 4, 81, 59, 59
0, 58, 64, 1, 100, -1, 0, 100, 60, 63
0, 63, 65, 1, 70, -1, 0, 58, 64, 64
1, 60, 2, 1, 66, -1, 0, 63, 65, 65
1, 100, 2, 6, 88, 67, 31, 60, 2, 2
0, 61, 8, 1, 87, -1, 0, 100, 2, 7
0, 100, 9, 3, 88, 87, 9, 61, 8, 8
0, 65, 12, 1, 87, -1, 0, 100, 9, 11
0, 100, 13, 5, 87, -1, 0, 65, 12, 12
0, 62, 18, 1, 87, -1, 0, 100, 13, 17
0, 66, 20, 1, 87, -1, 0, 62, 18, 18
0, 100, 22, 10, 88, 87, 10, 66, 20, 20
0, 63, 32, 1, 70, -1, 0, 100, 22, 31
1, 60, 1, 1, 66, -1, 0, 63, 32, 32
1, 34, 4, 9, 5, 19, 347, 60, 1, 1
0, 48, 14, 4, 21, 20, 337, 34, 4, 12
0, 100, 19, 15, 21, -1, 0, 48, 14, 17
0, 57, 34, 1, 44, 44, 27, 100, 19, 33
0, 100, 35, 6, 39, 45, 25, 57, 34, 34
0, 100, 42, 4, 34, 34, 4, 100, 35, 40
0, 64, 46, 1, 45, -1, 0, 100, 42, 45
0, 100, 48, 6, 39, 46, 12, 64, 46, 46
0, 100, 55, 5, 34, 34, 5, 100, 48, 53
0, 58, 60, 1, 44, -1, 0, 100, 55, 59
0, 59, 62, 1, 66, 48, 289, 58, 60, 60
1, 22, 2, 2, 70, 67, 106, 59, 62, 62
0, 57, 5, 1, 83, 83, 30, 22, 2, 3
0, 100, 7, 4, 88, 87, 26, 57, 5, 5
0, 65, 11, 1, 87, -1, 0, 100, 7, 10
0, 100, 12, 15, 87, -1, 0, 65, 11, 11
0, 73, 27, 2, 87, -1, 0, 100, 12, 26
0, 56, 29, 4, 51, 87, 4, 73, 27, 28
0, 58, 34, 1, 83, -1, 0, 56, 29, 32
0, 59, 36, 1, 66, 70, 72, 58, 34, 34
1, 44, 3, 5, 70, 67, 63, 59, 36, 36
0, 31, 9, 3, 87, 87, 56, 44, 3, 7
0, 100, 13, 24, 90, 89, 52, 31, 9, 11
0, 57, 37, 1, 100, 93, 28, 100, 13, 36
0, 55, 38, 21, 51, 84, 26, 57, 37, 37
0, 81, 59, 1, 87, -1, 0, 55, 38, 58
0, 100, 60, 4, 88, 87, 4, 81, 59, 59
0, 58, 64, 1, 100, -1, 0, 100, 60, 63
0, 63, 65, 1, 70, -1, 0, 58, 64, 64
1, 60, 2, 1, 66, -1, 0, 63, 65, 65
1, 100, 2, 14, 39, 67, 52, 60, 2, 2
0, 100, 17, 3, 34, 32, 36, 100, 2, 15
0, 66, 21, 1, 33, -1, 0, 100, 17, 19
0, 100, 23, 4, 88, 35, 30, 66, 21, 21
0, 65, 27, 1, 87, -1, 0, 100, 23, 26
0, 100, 28, 15, 87, -1, 0, 65, 27, 27
0, 65, 43, 1, 87, -1, 0, 100, 28, 42
0, 100, 44, 3, 87, -1, 0, 65, 43, 43
0, 57, 47, 1, 87, -1, 0, 100, 44, 46
0, 100, 48, 4, 88, 84, 4, 57, 47, 47
0, 58, 52, 1, 87, -1, 0, 100, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 22, 2, 2, 70, 67, 89, 63, 53, 53
0, 57, 5, 1, 83, 83, 13, 22, 2, 3
0, 100, 7, 3, 88, 87, 9, 57, 5, 5
0, 73, 10, 2, 87, -1, 0, 100, 7, 9
0, 56, 12, 4, 51, 87, 4, 73, 10, 11
0, 58, 17, 1, 83, -1, 0, 56, 12, 15
0, 59, 19, 1, 66, 70, 72, 58, 17, 17
1, 44, 3, 5, 70, 67, 63, 59, 19, 19
0, 31, 9, 3, 87, 87, 56, 44, 3, 7
0, 100, 13, 24, 90, 89, 52, 31, 9, 11
0, 57, 37, 1, 100, 93, 28, 100, 13, 36
0, 55, 38, 21, 51, 84, 26, 57, 37, 37
0, 81, 59, 1, 87, -1, 0, 55, 38, 58
0, 100, 60, 4, 88, 87, 4, 81, 59, 59
0, 58, 64, 1, 100, -1, 0, 100, 60, 63
0, 63, 65, 1, 70, -1, 0, 58, 64, 64
1, 60, 2, 1, 66, -1, 0, 63, 65, 65
1, 100, 2, 6, 88, 67, 26, 60, 2, 2
0, 61, 8, 1, 87, -1, 0, 100, 2, 7
0, 100, 9, 3, 88, 87, 9, 61, 8, 8
0, 65, 12, 1, 87, -1, 0, 100, 9, 11
0, 100, 13, 5, 87, -1, 0, 65, 12, 12
0, 62, 18, 1, 87, -1, 0, 100, 13, 17
0, 66, 20, 1, 87, -1, 0, 62, 18, 18
0, 100, 22, 5, 88, 87, 5, 66, 20, 20
0, 63, 27, 1, 70, -1, 0, 100, 22, 26
1, 60, 1, 1, 66, -1, 0, 63, 27, 27
1, 35, 1, 6, 5, 19, 290, 60, 1, 1
0, 100, 8, 6, 39, 20, 283, 35, 1, 6
0, 100, 15, 12, 21, -1, 0, 100, 8, 13
0, 57, 27, 1, 44, 44, 13, 100, 15, 26
0, 100, 28, 6, 39, 45, 11, 57, 27, 27
0, 100, 35, 4, 34, 34, 4, 100, 28, 33
0, 58, 39, 1, 44, -1, 0, 100, 35, 38
0, 59, 41, 1, 66, 48, 250, 58, 39, 39
1, 100, 2, 14, 39, 67, 31, 59, 41, 41
0, 100, 17, 8, 34, 32, 15, 100, 2, 15
0, 66, 26, 1, 33, -1, 0, 100, 17, 24
0, 56, 28, 4, 51, 35, 4, 66, 26, 26
0, 63, 32, 1, 68, -1, 0, 56, 28, 31
1, 22, 2, 2, 70, 67, 76, 63, 32, 32
0, 57, 5, 1, 83, 83, 30, 22, 2, 3
0, 100, 7, 4, 88, 87, 26, 57, 5, 5
0, 65, 11, 1, 87, -1, 0, 100, 7, 10
0, 100, 12, 15, 87, -1, 0, 65, 11, 11
0, 76, 27, 2, 87, -1, 0, 100, 12, 26
0, 56, 29, 4, 51, 87, 4, 76, 27, 28
0, 58, 34, 1, 83, -1, 0, 56, 29, 32
0, 100, 36, 8, 88, 70, 42, 58, 34, 34
0, 66, 45, 1, 87, -1, 0, 100, 36, 43
0, 100, 47, 4, 88, 87, 30, 66, 45, 45
0, 65, 51, 1, 87, -1, 0, 100, 47, 50
0, 100, 52, 15, 87, -1, 0, 65, 51, 51
0, 65, 67, 1, 87, -1, 0, 100, 52, 66
0, 100, 68, 3, 87, -1, 0, 65, 67, 67
0, 57, 71, 1, 87, -1, 0, 100, 68, 70
0, 100, 72, 4, 88, 84, 4, 57, 71, 71
0, 58, 76, 1, 87, -1, 0, 100, 72, 75
0, 63, 77, 1, 70, -1, 0, 58, 76, 76
1, 22, 2, 2, 70, 67, 115, 63, 77, 77
0, 57, 5, 1, 83, 83, 18, 22, 2, 3
0, 100, 7, 8, 88, 87, 14, 57, 5, 5
0, 76, 15, 2, 87, -1, 0, 100, 7, 14
0, 56, 17, 4, 51, 87, 4, 76, 15, 16
0, 58, 22, 1, 83, -1, 0, 56, 17, 20
0, 59, 24, 1, 66, 70, 93, 58, 22, 22
1, 100, 3, 6, 39, 67, 34, 59, 24, 24
0, 100, 10, 1, 34, 32, 26, 100, 3, 8
0, 66, 12, 1, 33, -1, 0, 100, 10, 10
0, 100, 14, 6, 88, 35, 22, 66, 12, 12
0, 61, 20, 1, 87, -1, 0, 100, 14, 19
0, 100, 21, 8, 88, 87, 14, 61, 20, 20
0, 65, 29, 1, 87, -1, 0, 100, 21, 28
0, 100, 30, 5, 87, -1, 0, 65, 29, 29
0, 62, 35, 1, 87, -1, 0, 100, 30, 34
0, 63, 36, 1, 68, -1, 0, 62, 35, 35
1, 22, 3, 2, 70, 67, 33, 63, 36, 36
0, 57, 6, 1, 83, 83, 20, 22, 3, 4
0, 100, 8, 1, 88, 87, 16, 57, 6, 6
0, 73, 9, 2, 87, -1, 0, 100, 8, 8
0, 100, 11, 2, 88, 87, 13, 73, 9, 10
0, 65, 13, 1, 87, -1, 0, 100, 11, 12
0, 100, 14, 10, 87, -1, 0, 65, 13, 13
0, 58, 25, 1, 83, -1, 0, 100, 14, 23
0, 100, 27, 1, 88, 70, 9, 58, 25, 25
0, 66, 29, 1, 87, -1, 0, 100, 27, 27
